Format=7,6257,Unnamed: 2,Unnamed: 3,Waist,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,6280,Unnamed: 44,Unnamed: 45,Right Foot,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,6283,Unnamed: 58,Unnamed: 59,Left Foot,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1619715015051545,-9.653376,1.625818,1.335074,0.387816,-0.189192,-0.014042,44.434948,-5.914783,10.259278,4635828641631043600.000000,0.785089,0.055015,0.616934,-0.000619,-9.765978,1.495379,-0.781162,0.007965,-0.052861,0.091300,37.672047,-17.902352,19.800631,4635825205657206800.000000,0.635628,-0.170313,0.730623,0.182103,-9.513679,-0.114365,-2.254257,0.310550,0.226430,-0.103200,41.236607,16.585942,8.805778,4635826673293351900.000000,0.459056,0.553569,0.533914,-0.444708
1619715015059878,-9.667817,1.576542,1.307086,0.398028,-0.228205,-0.003595,44.352623,-5.920590,10.090017,4635828745075173400.000000,0.785577,0.056220,0.616202,-0.001775,-9.802653,1.544480,-0.756859,-0.018766,-0.047521,0.080087,37.672047,-17.987799,19.898284,4635825205657206800.000000,0.635621,-0.170194,0.730607,0.182300,-9.529934,-0.603306,-2.140085,0.363986,0.218959,-0.069368,41.130530,16.557157,8.772882,4635826708895760400.000000,0.457526,0.554487,0.533818,-0.445256
1619715015068211,-9.715306,1.610037,1.529643,0.404593,-0.285221,-0.001146,44.349495,-5.850027,9.612892,4635828749005226000.000000,0.786207,0.057452,0.615280,-0.002952,-9.808567,1.709524,-0.671028,-0.064217,-0.043253,0.063505,37.678177,-18.073250,19.897851,4635825205657206800.000000,0.635583,-0.170248,0.730555,0.182590,-9.574776,-0.985182,-2.144577,0.413449,0.207553,-0.039833,40.922894,16.422760,8.626278,4635826708895760400.000000,0.455959,0.555542,0.533538,-0.445883
1619715015076544,-9.646538,1.681932,1.726280,0.408944,-0.298650,-0.004155,44.572920,-5.776791,9.500946,4635828749005226000.000000,0.786866,0.058692,0.614312,-0.004152,-9.765814,1.825034,-0.518517,-0.133699,-0.029320,0.041610,37.763954,-18.072870,19.708229,4635825205657206800.000000,0.635469,-0.170562,0.730472,0.183024,-9.676602,-0.576596,-2.115810,0.441177,0.198665,-0.018841,40.952030,16.321178,8.691972,4635826708895760400.000000,0.454385,0.556677,0.533140,-0.446550
1619715015084877,-9.549787,1.778683,1.745209,0.408072,-0.250728,-0.004273,44.510892,-5.527190,9.661968,4635828749005226000.000000,0.787400,0.059929,0.613499,-0.005338,-9.741508,1.800460,-0.482324,-0.210046,-0.002072,0.019712,37.800040,-18.030334,19.568468,4635825205657206800.000000,0.635235,-0.171164,0.730387,0.183615,-9.798686,-0.052185,-1.981395,0.431847,0.187972,-0.005678,41.216809,16.402954,8.809823,4635826708895760400.000000,0.452877,0.557802,0.532707,-0.447194
1619715015093210,-9.534432,1.841069,1.745659,0.426551,-0.187151,-0.010445,43.720429,-4.882833,9.656506,4635828749005226000.000000,0.787764,0.061213,0.612893,-0.006575,-9.778284,1.757815,-0.543358,-0.246747,0.016036,0.005327,37.720723,-18.030334,19.660408,4635825205657206800.000000,0.634931,-0.171921,0.730310,0.184267,-9.920745,0.207819,-2.051137,0.399785,0.170159,-0.001422,41.264954,16.561630,8.707635,4635826708895760400.000000,0.451490,0.558841,0.532288,-0.447798
1619715015101543,-9.522224,1.902106,1.569294,0.431374,-0.122033,-0.017883,43.137684,-4.470544,9.550237,4635828749005226000.000000,0.787957,0.062497,0.612500,-0.007831,-9.857658,1.623072,-0.530843,-0.237084,0.016009,0.003745,37.684254,-18.030334,19.751579,4635825205657206800.000000,0.634634,-0.172655,0.730238,0.184886,-9.944928,0.325661,-2.079254,0.380600,0.157717,0.004642,41.179511,16.720314,8.642841,4635826708895760400.000000,0.450184,0.559833,0.531866,-0.448375
1619715015109876,-9.651109,1.986659,1.362667,0.420215,-0.144324,-0.020216,43.198851,-4.291095,9.534432,4635828749005226000.000000,0.788208,0.063737,0.612032,-0.009072,-9.894075,1.581182,-0.396367,-0.223230,0.011209,0.002659,37.763925,-18.030334,19.659650,4635825205657206800.000000,0.634362,-0.173351,0.730163,0.185465,-9.855249,0.215332,-2.014104,0.382767,0.152740,0.009618,41.159315,16.772972,8.838629,4635826708895760400.000000,0.448891,0.560828,0.531418,-0.448958
1619715015118209,-9.726602,2.001564,1.237445,0.416696,-0.201852,-0.010007,43.660549,-4.449406,9.439921,4635828749005226000.000000,0.788604,0.064990,0.611371,-0.010285,-9.851234,1.752114,-0.323567,-0.223255,0.010149,0.000000,37.842949,-18.073224,19.568468,4635825205657206800.000000,0.634095,-0.174053,0.730081,0.186039,-9.716876,0.056769,-1.989807,0.398448,0.140972,0.014250,41.106269,16.715878,8.805318,4635826708895760400.000000,0.447593,0.561840,0.530907,-0.449593
1619715015126542,-9.635239,1.990257,1.327009,0.404232,-0.198872,-0.013729,43.454693,-4.608552,9.448080,4635828749005226000.000000,0.788992,0.066194,0.610719,-0.011476,-9.906660,2.051641,-0.170247,-0.228592,-0.017197,0.005897,37.726533,-18.238329,19.568468,4635825205657206800.000000,0.633902,-0.174729,0.729927,0.186665,-9.660107,0.101927,-2.046901,0.419815,0.127091,0.017450,40.963724,16.736459,8.552905,4635826708895760400.000000,0.446281,0.562871,0.530320,-0.450300
